interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,ontario,ontario_northeast,ontario_northwest,ontario_southwest,ontario_southeast
2025-05-24 14:00:00-05:00,2025-05-24 19:00:00+00:00,2025-05-24 15:00:00-05:00,2025-05-24 20:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,14400.0,1268.0,525.0,4811.0,7796.0
2025-05-24 15:00:00-05:00,2025-05-24 20:00:00+00:00,2025-05-24 16:00:00-05:00,2025-05-24 21:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,14583.0,1274.0,522.0,4890.0,7897.0
2025-05-24 16:00:00-05:00,2025-05-24 21:00:00+00:00,2025-05-24 17:00:00-05:00,2025-05-24 22:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,14922.0,1271.0,523.0,5011.0,8117.0
2025-05-24 17:00:00-05:00,2025-05-24 22:00:00+00:00,2025-05-24 18:00:00-05:00,2025-05-24 23:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,15009.0,1281.0,504.0,5004.0,8220.0
2025-05-24 18:00:00-05:00,2025-05-24 23:00:00+00:00,2025-05-24 19:00:00-05:00,2025-05-25 00:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,15090.0,1301.0,522.0,5036.0,8231.0
2025-05-24 19:00:00-05:00,2025-05-25 00:00:00+00:00,2025-05-24 20:00:00-05:00,2025-05-25 01:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,15142.0,1293.0,538.0,5034.0,8277.0
2025-05-24 20:00:00-05:00,2025-05-25 01:00:00+00:00,2025-05-24 21:00:00-05:00,2025-05-25 02:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,15016.0,1301.0,540.0,4993.0,8182.0
2025-05-24 21:00:00-05:00,2025-05-25 02:00:00+00:00,2025-05-24 22:00:00-05:00,2025-05-25 03:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,14525.0,1300.0,548.0,4812.0,7865.0
2025-05-24 22:00:00-05:00,2025-05-25 03:00:00+00:00,2025-05-24 23:00:00-05:00,2025-05-25 04:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,13822.0,1275.0,539.0,4586.0,7422.0
2025-05-24 23:00:00-05:00,2025-05-25 04:00:00+00:00,2025-05-25 00:00:00-05:00,2025-05-25 05:00:00+00:00,2025-05-24 12:20:26-05:00,2025-05-24 17:20:26+00:00,13132.0,1267.0,510.0,4357.0,6998.0
2025-05-25 00:00:00-05:00,2025-05-25 05:00:00+00:00,2025-05-25 01:00:00-05:00,2025-05-25 06:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12528.0,1242.0,499.0,4230.0,6557.0
2025-05-25 01:00:00-05:00,2025-05-25 06:00:00+00:00,2025-05-25 02:00:00-05:00,2025-05-25 07:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12243.0,1222.0,496.0,4183.0,6342.0
2025-05-25 02:00:00-05:00,2025-05-25 07:00:00+00:00,2025-05-25 03:00:00-05:00,2025-05-25 08:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12199.0,1240.0,480.0,4160.0,6319.0
2025-05-25 03:00:00-05:00,2025-05-25 08:00:00+00:00,2025-05-25 04:00:00-05:00,2025-05-25 09:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12111.0,1228.0,474.0,4127.0,6282.0
2025-05-25 04:00:00-05:00,2025-05-25 09:00:00+00:00,2025-05-25 05:00:00-05:00,2025-05-25 10:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12267.0,1230.0,478.0,4187.0,6372.0
2025-05-25 05:00:00-05:00,2025-05-25 10:00:00+00:00,2025-05-25 06:00:00-05:00,2025-05-25 11:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12480.0,1211.0,472.0,4332.0,6465.0
2025-05-25 06:00:00-05:00,2025-05-25 11:00:00+00:00,2025-05-25 07:00:00-05:00,2025-05-25 12:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,12856.0,1228.0,479.0,4481.0,6668.0
2025-05-25 07:00:00-05:00,2025-05-25 12:00:00+00:00,2025-05-25 08:00:00-05:00,2025-05-25 13:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13170.0,1226.0,498.0,4583.0,6863.0
2025-05-25 08:00:00-05:00,2025-05-25 13:00:00+00:00,2025-05-25 09:00:00-05:00,2025-05-25 14:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13409.0,1234.0,512.0,4610.0,7053.0
2025-05-25 09:00:00-05:00,2025-05-25 14:00:00+00:00,2025-05-25 10:00:00-05:00,2025-05-25 15:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13287.0,1212.0,494.0,4551.0,7030.0
2025-05-25 10:00:00-05:00,2025-05-25 15:00:00+00:00,2025-05-25 11:00:00-05:00,2025-05-25 16:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13414.0,1223.0,489.0,4593.0,7109.0
2025-05-25 11:00:00-05:00,2025-05-25 16:00:00+00:00,2025-05-25 12:00:00-05:00,2025-05-25 17:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13495.0,1219.0,491.0,4623.0,7162.0
2025-05-25 12:00:00-05:00,2025-05-25 17:00:00+00:00,2025-05-25 13:00:00-05:00,2025-05-25 18:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13536.0,1217.0,498.0,4639.0,7182.0
2025-05-25 13:00:00-05:00,2025-05-25 18:00:00+00:00,2025-05-25 14:00:00-05:00,2025-05-25 19:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13841.0,1245.0,504.0,4773.0,7319.0
2025-05-25 14:00:00-05:00,2025-05-25 19:00:00+00:00,2025-05-25 15:00:00-05:00,2025-05-25 20:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13995.0,1255.0,501.0,4812.0,7427.0
2025-05-25 15:00:00-05:00,2025-05-25 20:00:00+00:00,2025-05-25 16:00:00-05:00,2025-05-25 21:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,14366.0,1271.0,491.0,4947.0,7657.0
2025-05-25 16:00:00-05:00,2025-05-25 21:00:00+00:00,2025-05-25 17:00:00-05:00,2025-05-25 22:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,14937.0,1298.0,491.0,5102.0,8046.0
2025-05-25 17:00:00-05:00,2025-05-25 22:00:00+00:00,2025-05-25 18:00:00-05:00,2025-05-25 23:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,15150.0,1295.0,503.0,5118.0,8234.0
2025-05-25 18:00:00-05:00,2025-05-25 23:00:00+00:00,2025-05-25 19:00:00-05:00,2025-05-26 00:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,15256.0,1303.0,497.0,5140.0,8316.0
2025-05-25 19:00:00-05:00,2025-05-26 00:00:00+00:00,2025-05-25 20:00:00-05:00,2025-05-26 01:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,15310.0,1319.0,509.0,5137.0,8345.0
2025-05-25 20:00:00-05:00,2025-05-26 01:00:00+00:00,2025-05-25 21:00:00-05:00,2025-05-26 02:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,15138.0,1321.0,530.0,5054.0,8233.0
2025-05-25 21:00:00-05:00,2025-05-26 02:00:00+00:00,2025-05-25 22:00:00-05:00,2025-05-26 03:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,14548.0,1302.0,532.0,4881.0,7833.0
2025-05-25 22:00:00-05:00,2025-05-26 03:00:00+00:00,2025-05-25 23:00:00-05:00,2025-05-26 04:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13758.0,1272.0,516.0,4670.0,7300.0
2025-05-25 23:00:00-05:00,2025-05-26 04:00:00+00:00,2025-05-26 00:00:00-05:00,2025-05-26 05:00:00+00:00,2025-05-25 12:20:26-05:00,2025-05-25 17:20:26+00:00,13087.0,1240.0,503.0,4495.0,6849.0
2025-05-26 00:00:00-05:00,2025-05-26 05:00:00+00:00,2025-05-26 01:00:00-05:00,2025-05-26 06:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,12692.0,1235.0,500.0,4277.0,6680.0
2025-05-26 01:00:00-05:00,2025-05-26 06:00:00+00:00,2025-05-26 02:00:00-05:00,2025-05-26 07:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,12468.0,1213.0,486.0,4240.0,6529.0
2025-05-26 02:00:00-05:00,2025-05-26 07:00:00+00:00,2025-05-26 03:00:00-05:00,2025-05-26 08:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,12388.0,1219.0,487.0,4250.0,6432.0
2025-05-26 03:00:00-05:00,2025-05-26 08:00:00+00:00,2025-05-26 04:00:00-05:00,2025-05-26 09:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,12577.0,1223.0,490.0,4338.0,6526.0
2025-05-26 04:00:00-05:00,2025-05-26 09:00:00+00:00,2025-05-26 05:00:00-05:00,2025-05-26 10:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,13582.0,1189.0,498.0,4581.0,6827.0
2025-05-26 05:00:00-05:00,2025-05-26 10:00:00+00:00,2025-05-26 06:00:00-05:00,2025-05-26 11:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14655.0,1192.0,504.0,4958.0,7461.0
2025-05-26 06:00:00-05:00,2025-05-26 11:00:00+00:00,2025-05-26 07:00:00-05:00,2025-05-26 12:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,15228.0,1234.0,493.0,5412.0,8089.0
2025-05-26 07:00:00-05:00,2025-05-26 12:00:00+00:00,2025-05-26 08:00:00-05:00,2025-05-26 13:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,15382.0,1214.0,507.0,5509.0,8152.0
2025-05-26 08:00:00-05:00,2025-05-26 13:00:00+00:00,2025-05-26 09:00:00-05:00,2025-05-26 14:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,15087.0,1197.0,503.0,5358.0,8029.0
2025-05-26 09:00:00-05:00,2025-05-26 14:00:00+00:00,2025-05-26 10:00:00-05:00,2025-05-26 15:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14795.0,1163.0,496.0,5260.0,7876.0
2025-05-26 10:00:00-05:00,2025-05-26 15:00:00+00:00,2025-05-26 11:00:00-05:00,2025-05-26 16:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14816.0,1157.0,493.0,5251.0,7915.0
2025-05-26 11:00:00-05:00,2025-05-26 16:00:00+00:00,2025-05-26 12:00:00-05:00,2025-05-26 17:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14569.0,1122.0,485.0,5141.0,7821.0
2025-05-26 12:00:00-05:00,2025-05-26 17:00:00+00:00,2025-05-26 13:00:00-05:00,2025-05-26 18:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14593.0,1133.0,482.0,5172.0,7806.0
2025-05-26 13:00:00-05:00,2025-05-26 18:00:00+00:00,2025-05-26 14:00:00-05:00,2025-05-26 19:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14699.0,1151.0,485.0,5202.0,7861.0
2025-05-26 14:00:00-05:00,2025-05-26 19:00:00+00:00,2025-05-26 15:00:00-05:00,2025-05-26 20:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,15070.0,1184.0,486.0,5328.0,8072.0
2025-05-26 15:00:00-05:00,2025-05-26 20:00:00+00:00,2025-05-26 16:00:00-05:00,2025-05-26 21:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,15890.0,1206.0,492.0,5514.0,8356.0
2025-05-26 16:00:00-05:00,2025-05-26 21:00:00+00:00,2025-05-26 17:00:00-05:00,2025-05-26 22:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,16210.0,1242.0,495.0,5691.0,8782.0
2025-05-26 17:00:00-05:00,2025-05-26 22:00:00+00:00,2025-05-26 18:00:00-05:00,2025-05-26 23:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,16591.0,1274.0,498.0,5758.0,9061.0
2025-05-26 18:00:00-05:00,2025-05-26 23:00:00+00:00,2025-05-26 19:00:00-05:00,2025-05-27 00:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,16844.0,1322.0,530.0,5803.0,9189.0
2025-05-26 19:00:00-05:00,2025-05-27 00:00:00+00:00,2025-05-26 20:00:00-05:00,2025-05-27 01:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,16956.0,1362.0,540.0,5829.0,9225.0
2025-05-26 20:00:00-05:00,2025-05-27 01:00:00+00:00,2025-05-26 21:00:00-05:00,2025-05-27 02:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,16625.0,1356.0,530.0,5696.0,9043.0
2025-05-26 21:00:00-05:00,2025-05-27 02:00:00+00:00,2025-05-26 22:00:00-05:00,2025-05-27 03:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,15714.0,1351.0,545.0,5328.0,8490.0
2025-05-26 22:00:00-05:00,2025-05-27 03:00:00+00:00,2025-05-26 23:00:00-05:00,2025-05-27 04:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,14769.0,1311.0,523.0,5044.0,7891.0
2025-05-26 23:00:00-05:00,2025-05-27 04:00:00+00:00,2025-05-27 00:00:00-05:00,2025-05-27 05:00:00+00:00,2025-05-26 12:20:44-05:00,2025-05-26 17:20:44+00:00,13833.0,1291.0,499.0,4739.0,7304.0
2025-05-27 00:00:00-05:00,2025-05-27 05:00:00+00:00,2025-05-27 01:00:00-05:00,2025-05-27 06:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,12839.0,1116.0,473.0,4506.0,6744.0
2025-05-27 01:00:00-05:00,2025-05-27 06:00:00+00:00,2025-05-27 02:00:00-05:00,2025-05-27 07:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,12484.0,1104.0,484.0,4406.0,6490.0
2025-05-27 02:00:00-05:00,2025-05-27 07:00:00+00:00,2025-05-27 03:00:00-05:00,2025-05-27 08:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,12314.0,1091.0,483.0,4319.0,6421.0
2025-05-27 03:00:00-05:00,2025-05-27 08:00:00+00:00,2025-05-27 04:00:00-05:00,2025-05-27 09:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,12409.0,1089.0,482.0,4356.0,6482.0
2025-05-27 04:00:00-05:00,2025-05-27 09:00:00+00:00,2025-05-27 05:00:00-05:00,2025-05-27 10:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,13327.0,1074.0,473.0,4528.0,6735.0
2025-05-27 05:00:00-05:00,2025-05-27 10:00:00+00:00,2025-05-27 06:00:00-05:00,2025-05-27 11:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,14305.0,1101.0,463.0,4897.0,7361.0
2025-05-27 06:00:00-05:00,2025-05-27 11:00:00+00:00,2025-05-27 07:00:00-05:00,2025-05-27 12:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,14737.0,1095.0,438.0,5252.0,7952.0
2025-05-27 07:00:00-05:00,2025-05-27 12:00:00+00:00,2025-05-27 08:00:00-05:00,2025-05-27 13:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15073.0,1088.0,451.0,5342.0,8192.0
2025-05-27 08:00:00-05:00,2025-05-27 13:00:00+00:00,2025-05-27 09:00:00-05:00,2025-05-27 14:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15024.0,1049.0,436.0,5297.0,8242.0
2025-05-27 09:00:00-05:00,2025-05-27 14:00:00+00:00,2025-05-27 10:00:00-05:00,2025-05-27 15:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,14971.0,1033.0,421.0,5264.0,8253.0
2025-05-27 10:00:00-05:00,2025-05-27 15:00:00+00:00,2025-05-27 11:00:00-05:00,2025-05-27 16:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,14984.0,1025.0,414.0,5235.0,8310.0
2025-05-27 11:00:00-05:00,2025-05-27 16:00:00+00:00,2025-05-27 12:00:00-05:00,2025-05-27 17:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15116.0,976.0,443.0,5311.0,8386.0
2025-05-27 12:00:00-05:00,2025-05-27 17:00:00+00:00,2025-05-27 13:00:00-05:00,2025-05-27 18:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15293.0,1002.0,445.0,5373.0,8473.0
2025-05-27 13:00:00-05:00,2025-05-27 18:00:00+00:00,2025-05-27 14:00:00-05:00,2025-05-27 19:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15416.0,1031.0,439.0,5417.0,8529.0
2025-05-27 14:00:00-05:00,2025-05-27 19:00:00+00:00,2025-05-27 15:00:00-05:00,2025-05-27 20:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15597.0,1050.0,434.0,5478.0,8635.0
2025-05-27 15:00:00-05:00,2025-05-27 20:00:00+00:00,2025-05-27 16:00:00-05:00,2025-05-27 21:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,16029.0,1078.0,446.0,5638.0,8867.0
2025-05-27 16:00:00-05:00,2025-05-27 21:00:00+00:00,2025-05-27 17:00:00-05:00,2025-05-27 22:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,16446.0,1095.0,464.0,5751.0,9136.0
2025-05-27 17:00:00-05:00,2025-05-27 22:00:00+00:00,2025-05-27 18:00:00-05:00,2025-05-27 23:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,16615.0,1110.0,466.0,5782.0,9257.0
2025-05-27 18:00:00-05:00,2025-05-27 23:00:00+00:00,2025-05-27 19:00:00-05:00,2025-05-28 00:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,16720.0,1159.0,501.0,5801.0,9259.0
2025-05-27 19:00:00-05:00,2025-05-28 00:00:00+00:00,2025-05-27 20:00:00-05:00,2025-05-28 01:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,16753.0,1178.0,512.0,5801.0,9262.0
2025-05-27 20:00:00-05:00,2025-05-28 01:00:00+00:00,2025-05-27 21:00:00-05:00,2025-05-28 02:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,16624.0,1186.0,524.0,5752.0,9162.0
2025-05-27 21:00:00-05:00,2025-05-28 02:00:00+00:00,2025-05-27 22:00:00-05:00,2025-05-28 03:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,15844.0,1197.0,534.0,5464.0,8649.0
2025-05-27 22:00:00-05:00,2025-05-28 03:00:00+00:00,2025-05-27 23:00:00-05:00,2025-05-28 04:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,14730.0,1182.0,517.0,5094.0,7937.0
2025-05-27 23:00:00-05:00,2025-05-28 04:00:00+00:00,2025-05-28 00:00:00-05:00,2025-05-28 05:00:00+00:00,2025-05-27 12:20:34-05:00,2025-05-27 17:20:34+00:00,13806.0,1150.0,499.0,4810.0,7347.0
2025-05-28 00:00:00-05:00,2025-05-28 05:00:00+00:00,2025-05-28 01:00:00-05:00,2025-05-28 06:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,12991.0,1133.0,478.0,4535.0,6845.0
2025-05-28 01:00:00-05:00,2025-05-28 06:00:00+00:00,2025-05-28 02:00:00-05:00,2025-05-28 07:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,12357.0,1034.0,433.0,4408.0,6482.0
2025-05-28 02:00:00-05:00,2025-05-28 07:00:00+00:00,2025-05-28 03:00:00-05:00,2025-05-28 08:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,12231.0,1029.0,431.0,4357.0,6414.0
2025-05-28 03:00:00-05:00,2025-05-28 08:00:00+00:00,2025-05-28 04:00:00-05:00,2025-05-28 09:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,12330.0,1062.0,462.0,4350.0,6456.0
2025-05-28 04:00:00-05:00,2025-05-28 09:00:00+00:00,2025-05-28 05:00:00-05:00,2025-05-28 10:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,13210.0,1041.0,457.0,4504.0,6714.0
2025-05-28 05:00:00-05:00,2025-05-28 10:00:00+00:00,2025-05-28 06:00:00-05:00,2025-05-28 11:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,14229.0,1066.0,450.0,4825.0,7348.0
2025-05-28 06:00:00-05:00,2025-05-28 11:00:00+00:00,2025-05-28 07:00:00-05:00,2025-05-28 12:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,14728.0,1051.0,443.0,5225.0,8009.0
2025-05-28 07:00:00-05:00,2025-05-28 12:00:00+00:00,2025-05-28 08:00:00-05:00,2025-05-28 13:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15197.0,1061.0,456.0,5356.0,8324.0
2025-05-28 08:00:00-05:00,2025-05-28 13:00:00+00:00,2025-05-28 09:00:00-05:00,2025-05-28 14:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15331.0,1043.0,453.0,5362.0,8473.0
2025-05-28 09:00:00-05:00,2025-05-28 14:00:00+00:00,2025-05-28 10:00:00-05:00,2025-05-28 15:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15528.0,1042.0,448.0,5420.0,8618.0
2025-05-28 10:00:00-05:00,2025-05-28 15:00:00+00:00,2025-05-28 11:00:00-05:00,2025-05-28 16:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15375.0,1009.0,445.0,5341.0,8580.0
2025-05-28 11:00:00-05:00,2025-05-28 16:00:00+00:00,2025-05-28 12:00:00-05:00,2025-05-28 17:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15400.0,990.0,459.0,5384.0,8567.0
2025-05-28 12:00:00-05:00,2025-05-28 17:00:00+00:00,2025-05-28 13:00:00-05:00,2025-05-28 18:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15487.0,1011.0,455.0,5393.0,8628.0
2025-05-28 13:00:00-05:00,2025-05-28 18:00:00+00:00,2025-05-28 14:00:00-05:00,2025-05-28 19:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15596.0,1032.0,449.0,5415.0,8700.0
2025-05-28 14:00:00-05:00,2025-05-28 19:00:00+00:00,2025-05-28 15:00:00-05:00,2025-05-28 20:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15821.0,1056.0,443.0,5477.0,8845.0
2025-05-28 15:00:00-05:00,2025-05-28 20:00:00+00:00,2025-05-28 16:00:00-05:00,2025-05-28 21:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,16161.0,1075.0,456.0,5594.0,9036.0
2025-05-28 16:00:00-05:00,2025-05-28 21:00:00+00:00,2025-05-28 17:00:00-05:00,2025-05-28 22:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,16473.0,1083.0,468.0,5680.0,9242.0
2025-05-28 17:00:00-05:00,2025-05-28 22:00:00+00:00,2025-05-28 18:00:00-05:00,2025-05-28 23:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,16524.0,1089.0,468.0,5684.0,9283.0
2025-05-28 18:00:00-05:00,2025-05-28 23:00:00+00:00,2025-05-28 19:00:00-05:00,2025-05-29 00:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,16552.0,1154.0,493.0,5723.0,9182.0
2025-05-28 19:00:00-05:00,2025-05-29 00:00:00+00:00,2025-05-28 20:00:00-05:00,2025-05-29 01:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,16749.0,1192.0,512.0,5788.0,9257.0
2025-05-28 20:00:00-05:00,2025-05-29 01:00:00+00:00,2025-05-28 21:00:00-05:00,2025-05-29 02:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,16679.0,1203.0,528.0,5765.0,9183.0
2025-05-28 21:00:00-05:00,2025-05-29 02:00:00+00:00,2025-05-28 22:00:00-05:00,2025-05-29 03:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,15577.0,1182.0,521.0,5370.0,8504.0
2025-05-28 22:00:00-05:00,2025-05-29 03:00:00+00:00,2025-05-28 23:00:00-05:00,2025-05-29 04:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,14504.0,1156.0,506.0,5015.0,7827.0
2025-05-28 23:00:00-05:00,2025-05-29 04:00:00+00:00,2025-05-29 00:00:00-05:00,2025-05-29 05:00:00+00:00,2025-05-28 12:20:41-05:00,2025-05-28 17:20:41+00:00,13642.0,1120.0,489.0,4744.0,7289.0
2025-05-29 00:00:00-05:00,2025-05-29 05:00:00+00:00,2025-05-29 01:00:00-05:00,2025-05-29 06:00:00+00:00,2025-05-29 12:20:40-05:00,2025-05-29 17:20:40+00:00,13039.0,1165.0,456.0,4663.0,6755.0
2025-05-29 01:00:00-05:00,2025-05-29 06:00:00+00:00,2025-05-29 02:00:00-05:00,2025-05-29 07:00:00+00:00,2025-05-29 12:20:40-05:00,2025-05-29 17:20:40+00:00,12649.0,1146.0,450.0,4559.0,6494.0
2025-05-29 02:00:00-05:00,2025-05-29 07:00:00+00:00,2025-05-29 03:00:00-05:00,2025-05-29 08:00:00+00:00,2025-05-29 12:20:40-05:00,2025-05-29 17:20:40+00:00,12425.0,1134.0,450.0,4498.0,6343.0
2025-05-29 03:00:00-05:00,2025-05-29 08:00:00+00:00,2025-05-29 04:00:00-05:00,2025-05-29 09:00:00+00:00,2025-05-29 12:20:40-05:00,2025-05-29 17:20:40+00:00,12760.0,1163.0,500.0,4536.0,6561.0
